FITS_File,JD,Predicted_RA_deg,Predicted_DEC_deg,Detected,Centroid_X_px,Centroid_Y_px,Detected_RA_deg,Detected_DEC_deg,Uncertainty_px
016240_0018_4953_REDUCED.fits,2460614.579826389,10.837893749899418,-36.739780555540655,True,619.7839849778323,501.8060247807375,10.837871430608262,-36.73978277654819,0.5
016240_0019_4953_REDUCED.fits,2460614.579965278,10.837818749798835,-36.73976944441465,True,619.5689485748726,501.755243883614,10.837767398100926,-36.739762295863144,0.5
016240_0020_4953_REDUCED.fits,2460614.580115741,10.83773749973178,-36.73975740736767,True,619.1851117733908,501.8664192517647,10.837617883278922,-36.739761181169804,0.5
016240_0021_4953_REDUCED.fits,2460614.580266204,10.837656249664724,-36.7397453703207,True,618.9558001707782,501.9645832490718,10.837530808278276,-36.7397634014078,0.5
016240_0022_4953_REDUCED.fits,2460614.580405093,10.837581249815598,-36.73973425923194,True,619.1338290367025,502.16998857965285,10.837486336196466,-36.73974225744541,0.5
016240_0023_4953_REDUCED.fits,2460614.580555555,10.837500000251458,-36.73972222225947,True,618.8645774082495,501.98336389898395,10.837491970520224,-36.739779211294426,0.5
016240_0024_4953_REDUCED.fits,2460614.580706018,10.837418750184403,-36.7397101852125,True,618.6764500676795,501.95038915171347,10.837296373405941,-36.739799369757506,0.5
016240_0025_4953_REDUCED.fits,2460614.580844908,10.837343749580905,-36.73969907401198,True,618.5950160591824,502.0635205204353,10.837214695078298,-36.73974585292281,0.5
016240_0026_4953_REDUCED.fits,2460614.58099537,10.837262500016765,-36.739687037039516,True,618.4984597216569,502.26277188304397,10.83714979657694,-36.73967392054476,0.5
016240_0027_4953_REDUCED.fits,2460614.581145833,10.837181250201166,-36.7396750000298,True,618.1459660970224,502.1229247446247,10.837061207562499,-36.73972516228137,0.5
016240_0028_4953_REDUCED.fits,2460614.581296296,10.837100000134111,-36.73966481482475,True,617.9606315149009,502.1894077768604,10.83702903128236,-36.73970075887501,0.5
016240_0029_4953_REDUCED.fits,2460614.581435185,10.837025000033528,-36.73965925926174,True,617.6796016464708,502.18240696132045,10.836941631799993,-36.73966169953636,0.5
016240_0030_4953_REDUCED.fits,2460614.581585648,10.836943749966473,-36.73965324073826,True,616.9686406746197,502.36836350740367,10.836875724208124,-36.73963077833749,0.5
016240_0031_4953_REDUCED.fits,2460614.581736111,10.836862499899418,-36.73964722221477,True,616.5400381995405,502.2674874280599,10.836775488013648,-36.739653913337854,0.5
016240_0032_4953_REDUCED.fits,2460614.581875,10.836787499798834,-36.739641666651764,True,616.3725028387793,502.4430984655652,10.836671094468098,-36.73960490812272,0.5
016240_0033_4953_REDUCED.fits,2460614.582025463,10.836706249761116,-36.73963240737202,True,616.2858781672822,502.49022599322495,10.83654350941437,-36.739629622228044,0.5
016240_0034_4953_REDUCED.fits,2460614.582175926,10.836625,-36.739620370370375,True,616.3382116290795,502.5056511397343,10.836569903414041,-36.739665230402835,0.5
016240_0035_4953_REDUCED.fits,2460614.582314815,10.836549999949709,-36.73960925925181,True,616.1373097349948,502.54731620538405,10.836397253981625,-36.7396392558821,0.5
016240_0036_4953_REDUCED.fits,2460614.582465278,10.836468749937136,-36.739597222212915,True,615.9571477955051,502.67902894135244,10.836372807156973,-36.73959447705507,0.5
016240_0037_4953_REDUCED.fits,2460614.582615741,10.836387499924562,-36.739585185174015,True,615.8720388673995,502.61126542205295,10.836269634443346,-36.73961928640322,0.5
016240_0038_4953_REDUCED.fits,2460614.58275463,10.836305555369291,-36.739574074049244,True,615.7000026813062,502.90790008594706,10.836220025506243,-36.73952422699326,0.5
016240_0039_4953_REDUCED.fits,2460614.582905093,10.836215277517008,-36.73956203700227,True,615.2954620891363,502.769987662642,10.836031772001625,-36.73954374944667,0.5
016240_0040_4953_REDUCED.fits,2460614.583055555,10.836125000502914,-36.739550000067055,True,615.2065732863751,503.15853927529696,10.836051706604174,-36.73946369989287,0.5
016240_0041_4953_REDUCED.fits,2460614.583194444,10.836041667057822,-36.73953888894105,True,615.1030379119275,502.9719840092137,10.835892265422498,-36.739538556649315,0.5
016240_0042_4953_REDUCED.fits,2460614.583344907,10.835952083618318,-36.73952685189408,True,615.1369281065786,502.97535976328675,10.835861255401285,-36.73952597869015,0.5
016240_0043_4953_REDUCED.fits,2460614.583495371,10.835870833048348,-36.7395148147726,True,614.9394203318403,502.89487599904106,10.835785042705188,-36.739538430078305,0.5
016240_0044_4953_REDUCED.fits,2460614.583634259,10.83579583345068,-36.73950370372109,True,614.8826580514606,503.1309564126363,10.835757542733072,-36.73947879669214,0.5
016240_0045_4953_REDUCED.fits,2460614.583784722,10.835714583635081,-36.73949166671137,True,614.5584215943661,502.794616997987,10.83554788130273,-36.73953538759845,0.5
016240_0046_4953_REDUCED.fits,2460614.583935185,10.835633333568026,-36.7394796296644,True,614.1679471463577,502.8348060656189,10.835524213204097,-36.7395243298225,0.5
016240_0047_4953_REDUCED.fits,2460614.584074074,10.835558333467443,-36.73946851853839,True,614.031961212362,502.91022277906507,10.835514704722707,-36.739506119932315,0.5
016240_0048_4953_REDUCED.fits,2460614.584224537,10.835477083400388,-36.739456481491416,True,613.5544525573587,503.1118518375966,10.835355190179664,-36.73943995014563,0.5
016240_0049_4953_REDUCED.fits,2460614.584375,10.835395833333333,-36.739444444444445,True,613.2290728718087,502.9170157507344,10.835267200654775,-36.73950360005923,0.5
016240_0050_4953_REDUCED.fits,2460614.584525463,10.835314583266278,-36.73943240739748,True,612.8369319345728,503.0495810145675,10.835243179477601,-36.739498101242596,0.5
016240_0051_4953_REDUCED.fits,2460614.584664352,10.835239583417152,-36.73942129630872,True,612.4410705208588,502.94411296748524,10.83518590061961,-36.73949444269931,0.5
016240_0052_4953_REDUCED.fits,2460614.584814815,10.835158333350098,-36.73941296296421,True,612.3534734160827,503.0482735816477,10.835050291123679,-36.73946114506698,0.5
016240_0053_4953_REDUCED.fits,2460614.584965278,10.835077083283043,-36.739406944440724,True,612.2266580124096,503.2114800271652,10.834971341802204,-36.73943194355126,0.5
016240_0054_4953_REDUCED.fits,2460614.585104167,10.83500208318246,-36.73940138887772,True,612.0190111951249,503.097175368818,10.83486681269263,-36.73944508410079,0.5
016240_0055_4953_REDUCED.fits,2460614.58525463,10.834920833115403,-36.73939537035423,True,611.9655509102499,503.24381073849713,10.834800464891448,-36.73942371544847,0.5
016240_0056_4953_REDUCED.fits,2460614.585405093,10.834839583048348,-36.739389351830745,True,611.9601207925921,503.6589327253257,10.834661259018405,-36.73928984662586,0.5
016240_0057_4953_REDUCED.fits,2460614.585543981,10.834764583702137,-36.73937870375834,True,611.7275211717085,503.5719899068541,10.834578321477887,-36.73935304326775,0.5
016240_0058_4953_REDUCED.fits,2460614.585694444,10.834683333635082,-36.73936666671137,True,611.4910488196689,503.5602812642959,10.834580278614588,-36.73933527560429,0.5
016240_0059_4953_REDUCED.fits,2460614.585844907,10.834602083568027,-36.7393546296644,True,611.3209447442372,503.5250568013979,10.834490776023152,-36.73936649968357,0.5
016240_0060_4953_REDUCED.fits,2460614.585983797,10.834527082964529,-36.73934351846388,True,611.1843471746417,503.4074823888014,10.834435310495238,-36.73939539980887,0.5
016240_0061_4953_REDUCED.fits,2460614.586134259,10.83444583340039,-36.73933148149142,True,611.1110711314551,503.2859209934548,10.834348571012034,-36.73940833220635,0.5
016240_0062_4953_REDUCED.fits,2460614.586284722,10.834364583333333,-36.73931944444445,True,610.9441392654545,503.2669676406509,10.834259485582622,-36.739411747190346,0.5
016240_0063_4953_REDUCED.fits,2460614.586423611,10.834289583484207,-36.73930833335569,True,610.9160343738437,503.6144729721964,10.83427334108865,-36.739336220723004,0.5
016240_0064_4953_REDUCED.fits,2460614.586574074,10.834208333417152,-36.739296296308716,True,610.9100352603306,503.73184943966385,10.834125847634246,-36.7392900586691,0.5
016240_0065_4953_REDUCED.fits,2460614.586724537,10.834127083350095,-36.739284259261744,True,610.5512668351159,503.8079677895284,10.834086066811157,-36.7392646934117,0.5
016240_0066_4953_REDUCED.fits,2460614.586863426,10.834052083249514,-36.73927314813573,True,610.1918558112217,503.8781510254574,10.833956223610716,-36.73927610961108,0.5
016240_0067_4953_REDUCED.fits,2460614.587013889,10.833970833182459,-36.73926111108876,True,609.9399545888064,503.78788185365767,10.833944976250894,-36.739264874511896,0.5
016240_0068_4953_REDUCED.fits,2460614.587164352,10.833889583115404,-36.73924907404179,True,609.2559848107086,503.6491144836743,10.833751016963264,-36.739266221467865,0.5
016240_0069_4953_REDUCED.fits,2460614.587303241,10.833814583266278,-36.739237962953034,True,608.9668997679215,503.6232324614264,10.833660923809678,-36.73925069030818,0.5
016240_0070_4953_REDUCED.fits,2460614.587453704,10.833733333199223,-36.73922592590606,True,608.7735931600092,503.70929752203995,10.833611445110765,-36.739221973047115,0.5
016240_0071_4953_REDUCED.fits,2460614.587604166,10.833652083635082,-36.7392138889336,True,608.7860397166024,503.60176116534797,10.833564275279556,-36.73924619814705,0.5
016240_0072_4953_REDUCED.fits,2460614.587743056,10.833577083031585,-36.73920277773308,True,608.597326681698,503.6230539528771,10.83347609465551,-36.73923704584497,0.5
016240_0073_4953_REDUCED.fits,2460614.587893519,10.83349583296453,-36.739190740686105,True,608.3968970304279,503.5095370365407,10.833371313138922,-36.73928178618523,0.5
016240_0074_4953_REDUCED.fits,2460614.588043982,10.833414582897475,-36.73917870363913,True,608.2010863405441,503.7653308070738,10.833227757740994,-36.739243837490704,0.5
016240_0075_4953_REDUCED.fits,2460614.588194444,10.833333333584791,-36.73916666670392,True,608.2109513316148,503.78104848772324,10.833244066150266,-36.73919644904679,0.5
016240_0076_4953_REDUCED.fits,2460614.588333333,10.833258333484208,-36.739161111122286,True,608.0743006782246,503.84052032410676,10.833139591945054,-36.739200590713516,0.5
016240_0077_4953_REDUCED.fits,2460614.588483796,10.833177083417153,-36.7391550925988,True,607.9546054668741,503.9197947500212,10.833045814527932,-36.739173436185716,0.5
016240_0078_4953_REDUCED.fits,2460614.588634259,10.833095833350098,-36.739149074075314,True,608.0427125718069,503.9985995560659,10.833041922362193,-36.739159956906526,0.5
016240_0079_4953_REDUCED.fits,2460614.588773148,10.833020833249515,-36.73914351851231,True,607.9140107764641,503.94837995953674,10.832932325755845,-36.73918167801261,0.5
016240_0080_4953_REDUCED.fits,2460614.588923611,10.83293958318246,-36.73913611108876,True,607.7074074164694,504.0181659447228,10.8328563873979,-36.73914017078343,0.5
016240_0081_4953_REDUCED.fits,2460614.589074074,10.832858333366861,-36.739124074079044,True,607.518101293636,504.06620079170193,10.832611517705597,-36.73912476791027,0.5
016240_0082_4953_REDUCED.fits,2460614.589212963,10.83278333326628,-36.73911296295303,True,607.5370732975773,503.9820452240899,10.832630117809053,-36.73915664565445,0.5
016240_0083_4953_REDUCED.fits,2460614.589363426,10.832702083199223,-36.73910092590606,True,607.6171110819892,504.08974237565167,10.832633432242197,-36.739140802600836,0.5
016240_0084_4953_REDUCED.fits,2460614.589513889,10.832620833132168,-36.73908888885909,True,607.3903552358327,503.9386217654406,10.83254197627739,-36.739135793494775,0.5
016240_0085_4953_REDUCED.fits,2460614.589652778,10.832541666359331,-36.7390777777368,True,606.9728111965944,504.00799984375766,10.83251796521213,-36.739115346513294,0.5
016240_0086_4953_REDUCED.fits,2460614.589803241,10.832451388567584,-36.7390657406979,True,606.5842715308997,504.172723915787,10.832322191068082,-36.739070638667066,0.5
016240_0087_4953_REDUCED.fits,2460614.589953704,10.832361111055233,-36.73905370369625,True,606.1399134617387,504.307079070963,10.832244143050302,-36.73906620808222,0.5
016240_0088_4953_REDUCED.fits,2460614.590092592,10.832277778224814,-36.7390425926522,True,605.7828043159933,504.2616997979476,10.832167270660591,-36.73906503664358,0.5
016240_0089_4953_REDUCED.fits,2460614.590243055,10.832187500433065,-36.7390305556133,True,605.6359729482549,504.0977469738326,10.832128013297433,-36.73908178297232,0.5
016240_0090_4953_REDUCED.fits,2460614.590393519,10.832104166499029,-36.73901851849369,True,605.3890583014906,504.2630253641322,10.832024445182373,-36.73908216793957,0.5
016240_0091_4953_REDUCED.fits,2460614.590532408,10.832029166398446,-36.73900740736767,True,605.4918447161675,504.29752621192864,10.83198802474614,-36.73900551678372,0.5
016240_0092_4953_REDUCED.fits,2460614.59068287,10.831947917085762,-36.73899537043246,True,605.0654960512986,504.3115431158565,10.831853334418744,-36.73900860291725,0.5
016240_0093_4953_REDUCED.fits,2460614.590833333,10.831866667018707,-36.73898333338549,True,605.0847190115072,504.2085157210381,10.831758028339983,-36.7390348602029,0.5
016240_0094_4953_REDUCED.fits,2460614.590972222,10.831791666918123,-36.73897222225948,True,604.7988022561937,504.34136167559797,10.831625760708773,-36.73901940443438,0.5
016240_0095_4953_REDUCED.fits,2460614.591122685,10.831710416851069,-36.738960185212505,True,604.7754166502453,504.2834602929636,10.83160084449925,-36.73903078988497,0.5
016240_0096_4953_REDUCED.fits,2460614.591273148,10.831629166784014,-36.738948148165534,True,604.9643080766565,504.4501262382336,10.831667403706474,-36.7390204026974,0.5
016240_0097_4953_REDUCED.fits,2460614.591423611,10.831547916716959,-36.73893611111856,True,604.7732072987925,504.7368034862376,10.831401173071336,-36.73894949704135,0.5
016240_0098_4953_REDUCED.fits,2460614.5915625,10.831472916616375,-36.73892499999255,True,604.508065522763,504.49098187137474,10.831406687096965,-36.73896444660743,0.5
016240_0099_4953_REDUCED.fits,2460614.591712963,10.831391666800778,-36.73891481482475,True,604.7413547123145,504.8544045481455,10.831255703217748,-36.73892952155218,0.5
016240_0100_4953_REDUCED.fits,2460614.591863426,10.831310416733722,-36.73890879630127,True,604.5146714723264,504.7487340624492,10.831222353937754,-36.73891126157611,0.5
016240_0101_4953_REDUCED.fits,2460614.592002315,10.83123541663314,-36.73890324073826,True,604.1580779893267,504.5297786524984,10.83115241770529,-36.738923456996524,0.5
016240_0102_4953_REDUCED.fits,2460614.592152778,10.831154166566083,-36.738897222214774,True,603.5300229712963,504.7516117205746,10.831070670710117,-36.7389366754115,0.5
016240_0103_4953_REDUCED.fits,2460614.592303241,10.831072916499028,-36.73889120369128,True,603.4485990105495,504.2041843825784,10.830908032177335,-36.73895750328582,0.5
016240_0104_4953_REDUCED.fits,2460614.59244213,10.830997916398445,-36.73888240736767,True,603.1596279363156,504.53855255051315,10.830803872087365,-36.73892885665277,0.5
016240_0105_4953_REDUCED.fits,2460614.592592593,10.830916666582848,-36.73887037035795,True,602.7718402677923,504.52016598501444,10.8308311621391,-36.73888213495787,0.5
016240_0106_4953_REDUCED.fits,2460614.592743055,10.830835417018706,-36.73885833338549,True,602.1740379993256,504.0510744197968,10.830741737618885,-36.73888231597628,0.5
016240_0107_4953_REDUCED.fits,2460614.592881944,10.830760416918125,-36.73884722225947,True,602.0206069540475,504.46873380029115,10.830722232875265,-36.738900147588105,0.5
016240_0108_4953_REDUCED.fits,2460614.593032408,10.830679166348155,-36.738835185137994,True,601.921384116563,504.3744948045831,10.830597539502232,-36.73884763627455,0.5
016240_0109_4953_REDUCED.fits,2460614.59318287,10.830597916784013,-36.73882314816553,True,601.8135627777068,504.2661282021837,10.830647220095246,-36.73885125830919,0.5
016240_0110_4953_REDUCED.fits,2460614.593321759,10.830522916934887,-36.73881203707677,True,601.0826334580971,504.5989429338245,10.830368835965649,-36.738834754333666,0.5
016240_0111_4953_REDUCED.fits,2460614.593472222,10.830441666867832,-36.738800000029805,True,601.1324514578831,504.6184409279173,10.830281575137292,-36.738819741770946,0.5
016240_0112_4953_REDUCED.fits,2460614.593622685,10.830360416800776,-36.73878796298283,True,601.0832422948848,504.5285691350046,10.830200143705804,-36.73886975071471,0.5
016240_0113_4953_REDUCED.fits,2460614.593761574,10.830285416700194,-36.73877685185682,True,601.1595576714865,504.85743962613134,10.830193226383363,-36.73877184289204,0.5
016240_0114_4953_REDUCED.fits,2460614.593912037,10.830204166633138,-36.73876481480985,True,601.0381646512591,505.24034104611303,10.830146196903756,-36.73871175621542,0.5
016240_0115_4953_REDUCED.fits,2460614.5940625,10.830122916566083,-36.738752777762876,True,600.8567046536502,504.8367668223706,10.830052876177795,-36.73877650344705,0.5
016240_0116_4953_REDUCED.fits,2460614.594201389,10.830047916716959,-36.738741666674116,True,600.232976831805,504.4138917630841,10.829909141731623,-36.738798732888306,0.5
016240_0117_4953_REDUCED.fits,2460614.594351852,10.829966666649904,-36.738729629627144,True,599.8654767211606,504.5285983726744,10.829800383819755,-36.738702959992345,0.5
016240_0118_4953_REDUCED.fits,2460614.594502315,10.829885416582849,-36.73871759258017,True,599.8784566222237,504.66033328077464,10.829695775878502,-36.738742137299674,0.5
016240_0119_4953_REDUCED.fits,2460614.594641204,10.829810416482266,-36.738706481454166,True,599.8742140865194,504.46247327413215,10.829665407016874,-36.73880007933958,0.5
016240_0120_4953_REDUCED.fits,2460614.594791667,10.82972916641521,-36.738694444407194,True,599.5635761732462,504.22842337936413,10.829578001569049,-36.73874629082486,0.5
016240_0121_4953_REDUCED.fits,2460614.59494213,10.829647916348156,-36.73868240736022,True,599.1623937645533,504.50001209474857,10.829493716815493,-36.73866199583046,0.5
016240_0122_4953_REDUCED.fits,2460614.595081018,10.829572917001943,-36.73867129634597,True,598.9176073809216,504.3627194385523,10.829475649548638,-36.73865165457369,0.5
016240_0123_4953_REDUCED.fits,2460614.595231481,10.829491666934889,-36.73866296298283,True,598.6615017584808,504.0774704975258,10.829365342418672,-36.7387351820503,0.5
016240_0124_4953_REDUCED.fits,2460614.595381944,10.829410416867834,-36.73865694445935,True,598.0581258721558,504.3430933566523,10.829271611143907,-36.73865074493543,0.5
016240_0125_4953_REDUCED.fits,2460614.595520834,10.829335416264335,-36.73865138885909,True,597.8513064710627,504.4409805177133,10.829217459182894,-36.73869993870771,0.5
016240_0126_4953_REDUCED.fits,2460614.595671296,10.829254166700196,-36.73864537037286,True,597.4523809948349,504.26890592214585,10.82910263718242,-36.73870228001278,0.5
016240_0127_4953_REDUCED.fits,2460614.595821759,10.82917291663314,-36.73863935184937,True,597.320421477385,504.22196473535786,10.829042147118015,-36.7387125622259,0.5
016240_0128_4953_REDUCED.fits,2460614.595972222,10.829091666817542,-36.73862777780013,True,597.4188864393989,504.31750460239874,10.828984450524622,-36.73865286804244,0.5
016240_0129_4953_REDUCED.fits,2460614.596111111,10.829016666716958,-36.73861666667412,True,597.1269604264585,504.25576982872565,10.828872729843216,-36.738638146022026,0.5
016240_0130_4953_REDUCED.fits,2460614.596261574,10.828935416649903,-36.73860462962715,True,596.8846162539046,504.1129646319887,10.82879481646999,-36.738628926869616,0.5
016240_0131_4953_REDUCED.fits,2460614.596412037,10.828854166582849,-36.738592592580176,True,596.8853422028926,503.8719423719494,10.828732694289968,-36.7386151659571,0.5
016240_0132_4953_REDUCED.fits,2460614.596550926,10.828777777572888,-36.73858148145416,True,596.786686040224,503.84662695929364,10.828654071955492,-36.7386362894909,0.5
016240_0133_4953_REDUCED.fits,2460614.596701389,10.828687499720605,-36.73856944440719,True,596.4901280166433,503.85694544537137,10.828546584514143,-36.73859202188505,0.5
016240_0134_4953_REDUCED.fits,2460614.596851852,10.828597222147717,-36.73855740739747,True,596.146748160275,504.2520081529446,10.828469858417556,-36.738551869382235,0.5
016240_0135_4953_REDUCED.fits,2460614.596990741,10.828513888702625,-36.73854629627146,True,596.4443453315388,504.25004007272935,10.828435153642689,-36.73857519447917,0.5
016240_0136_4953_REDUCED.fits,2460614.597141203,10.828423611409136,-36.738534259298994,True,596.076447340568,504.2746598649135,10.828312894219085,-36.738559572552894,0.5
016240_0137_4953_REDUCED.fits,2460614.597291667,10.828337499723398,-36.738522222181246,True,595.6013666743889,504.1324154976763,10.828248470933858,-36.738540085015195,0.5
016240_0138_4953_REDUCED.fits,2460614.597430556,10.828262499673107,-36.73851111106268,True,595.4329469365193,503.8049684547728,10.82807715168107,-36.7385092690078,0.5
016240_0139_4953_REDUCED.fits,2460614.597581019,10.828181249660533,-36.73849907402378,True,595.3467792817193,503.8816755648813,10.828119012755955,-36.73850682386611,0.5
016240_0140_4953_REDUCED.fits,2460614.597731481,10.828100000402332,-36.73848703709664,True,595.2736639358468,503.9751651588219,10.828038413430699,-36.73854103945842,0.5
016240_0141_4953_REDUCED.fits,2460614.59787037,10.828025000352039,-36.73847592597808,True,594.6245045970755,504.0530395055178,10.82786414076027,-36.7385519518302,0.5
016240_0142_4953_REDUCED.fits,2460614.598020833,10.827943750301749,-36.738463888933595,True,594.4296529304139,504.5919627420791,10.827884160240455,-36.73838409378145,0.5
016240_0143_4953_REDUCED.fits,2460614.598171297,10.82786249973178,-36.738451851812115,True,593.8732991015398,504.30306674632635,10.827740787703545,-36.73846829805129,0.5
016240_0144_4953_REDUCED.fits,2460614.598321759,10.82778125016764,-36.73843981483965,True,593.3866816704639,504.17075140031056,10.827629513210917,-36.738478896408544,0.5
016240_0145_4953_REDUCED.fits,2460614.598460648,10.827706250067056,-36.73842870371364,True,593.330608327768,504.19997487595975,10.827596784894682,-36.73841590830463,0.5
016240_0146_4953_REDUCED.fits,2460614.598611111,10.827625000251459,-36.73841666670392,True,593.3932416043458,504.1477806167779,10.827570900202325,-36.73845097734847,0.5
016240_0147_4953_REDUCED.fits,2460614.598761574,10.827543750184402,-36.73841064816181,True,593.3855266113802,504.01858150407264,10.827480571826591,-36.7384546564042,0.5
016240_0148_4953_REDUCED.fits,2460614.598900463,10.827468750083819,-36.7384050925988,True,593.2465365418561,504.1000698687005,10.8273679906517,-36.73847612174097,0.5
016240_0149_4953_REDUCED.fits,2460614.599050926,10.827387500016764,-36.73839907407532,True,592.9046616840506,504.1415200870034,10.827307784204152,-36.73842596909038,0.5
016242_0000_4953_REDUCED.fits,2460614.623622685,10.813993055592809,-36.73661018519015,True,389.6830338742299,532.656402819276,10.813769315223553,-36.7365955296337,0.5
016242_0001_4953_REDUCED.fits,2460614.623773148,10.813902778019921,-36.736598148180434,True,389.65146342672887,532.7338474195548,10.813821000775588,-36.73661315439586,0.5
016242_0002_4953_REDUCED.fits,2460614.623923611,10.813812500167638,-36.73658611113346,True,389.91033216839236,532.5001009007113,10.813749912564626,-36.73662616338118,0.5
016242_0003_4953_REDUCED.fits,2460614.6240625,10.813729166722545,-36.73657500000745,True,390.392738641032,532.2474992109985,10.813638570387512,-36.736592070764736,0.5
016242_0004_4953_REDUCED.fits,2460614.624212963,10.813638888870264,-36.73656296296048,True,390.3548078689106,532.0637731427928,10.813626405093311,-36.73658421843525,0.5
016242_0005_4953_REDUCED.fits,2460614.624363426,10.813552083249515,-36.736550925913505,True,390.6760308584719,531.849912330117,10.813527479543806,-36.73655819251549,0.5
016242_0006_4953_REDUCED.fits,2460614.624502315,10.813477083148932,-36.7365398147875,True,391.11006650810936,531.7755620327707,10.813400301503489,-36.73652881633643,0.5
016242_0007_4953_REDUCED.fits,2460614.624652778,10.813395833333333,-36.73652777777778,True,391.2393650568893,531.658105733566,10.81336206197772,-36.73653151180754,0.5
016242_0008_4953_REDUCED.fits,2460614.624803241,10.813314583266278,-36.73651574073081,True,391.31489593017744,531.4428168589212,10.813264025444358,-36.736511481158345,0.5
016242_0009_4953_REDUCED.fits,2460614.624942129,10.813239583668608,-36.7365046296793,True,391.4048154362063,531.2822477383733,10.813222132619362,-36.73648928367057,0.5
016242_0010_4953_REDUCED.fits,2460614.625092593,10.813158333098638,-36.73649259255782,True,391.981133154978,531.1079034107781,10.813116029413093,-36.73649667995533,0.5
016242_0011_4953_REDUCED.fits,2460614.625243056,10.813077083031583,-36.73648055551085,True,392.47013050227787,531.0892417390316,10.813003541960095,-36.73648753064434,0.5
016242_0012_4953_REDUCED.fits,2460614.625381944,10.813002083685372,-36.7364694444966,True,392.4904191360887,530.7855921415695,10.812954182374584,-36.73648210174801,0.5
016242_0013_4953_REDUCED.fits,2460614.625532407,10.812920833618318,-36.73645740744963,True,392.8477513779022,530.6930448346142,10.81282221340796,-36.73646736983359,0.5
016242_0014_4953_REDUCED.fits,2460614.62568287,10.812839583551263,-36.736445370402656,True,392.77764852658714,530.6456611115664,10.812761970534021,-36.73650510556494,0.5
016242_0015_4953_REDUCED.fits,2460614.625821759,10.812764583450681,-36.73643935186055,True,392.91863332045455,530.5320301855813,10.81270407002873,-36.736461633637575,0.5
016242_0016_4953_REDUCED.fits,2460614.625972222,10.812683333383625,-36.73643333333706,True,393.0626902834889,530.5552160860395,10.812600832672976,-36.736464072339274,0.5
016242_0017_4953_REDUCED.fits,2460614.626122685,10.81260208331657,-36.736427314813575,True,392.91033451754606,530.4274197253828,10.812555353280608,-36.73642737669628,0.5
016242_0018_4953_REDUCED.fits,2460614.626261574,10.812527083215986,-36.73642175925057,True,393.1957206327506,530.0835470311981,10.812470080843578,-36.7364034687387,0.5
016242_0019_4953_REDUCED.fits,2460614.626412037,10.812445833400389,-36.736414814824755,True,393.67407979750766,530.1922490910529,10.812375953790143,-36.736419558515976,0.5
016242_0020_4953_REDUCED.fits,2460614.6265625,10.812364583333334,-36.73640277777778,True,393.59322297224253,530.2529533335224,10.81238000477114,-36.73640539828604,0.5
016242_0021_4953_REDUCED.fits,2460614.626712963,10.81228333326628,-36.73639074073081,True,394.01337810567765,530.0382237959178,10.812208864197702,-36.73639728972692,0.5
016242_0022_4953_REDUCED.fits,2460614.626851852,10.812208333165696,-36.7363796296048,True,394.22549881146153,529.9752267802696,10.812168197768088,-36.736403182271395,0.5
016242_0023_4953_REDUCED.fits,2460614.627002315,10.812127083098641,-36.736367592557826,True,394.12947555579586,529.5392518645759,10.812060224402689,-36.73634174269047,0.5
016242_0024_4953_REDUCED.fits,2460614.627152778,10.812045833031585,-36.736355555510855,True,394.5698934612251,529.5990666018829,10.811976442199345,-36.73635709771856,0.5
016242_0025_4953_REDUCED.fits,2460614.627291667,10.811970833182459,-36.736344444422095,True,394.7243582987434,529.7424035905764,10.811980652559699,-36.73631800689684,0.5
016242_0026_4953_REDUCED.fits,2460614.627442129,10.811889583618319,-36.73633240744963,True,395.3902903986255,529.7121658424859,10.811809518882583,-36.73634379579923,0.5
016242_0027_4953_REDUCED.fits,2460614.627592593,10.811808333048349,-36.73632037032815,True,394.89489585564735,529.7565535660881,10.811787529667718,-36.73631842882267,0.5
016242_0028_4953_REDUCED.fits,2460614.627731482,10.811733332947766,-36.73630925920214,True,395.47915579081445,529.619093616065,10.811732679191671,-36.736327514932526,0.5
016242_0029_4953_REDUCED.fits,2460614.627881945,10.81165208288071,-36.736297222155166,True,395.7308859651346,529.5409501806831,10.81160629717607,-36.73628180336638,0.5
016242_0030_4953_REDUCED.fits,2460614.628032407,10.811570833568027,-36.736285185219955,True,396.3102846387664,529.3465310846329,10.811432648188394,-36.73627446243194,0.5
016242_0031_4953_REDUCED.fits,2460614.628171296,10.811495833467443,-36.73627407409394,True,396.2385136818177,529.3888212227153,10.811448193146854,-36.736267365841094,0.5
016242_0032_4953_REDUCED.fits,2460614.628321759,10.811414583400389,-36.73626203704697,True,396.2878427745587,529.1655778981223,10.811341649364909,-36.73623978092164,0.5
016242_0033_4953_REDUCED.fits,2460614.628472222,10.811333333333334,-36.73625,True,396.678536636115,529.1686901956066,10.811302854555414,-36.73625959188302,0.5
016242_0034_4953_REDUCED.fits,2460614.628611111,10.811258333283043,-36.73623888888144,True,396.7230320170122,529.1781777792082,10.811169081890254,-36.7362518121932,0.5
016242_0035_4953_REDUCED.fits,2460614.628761574,10.811177083270469,-36.73622685184254,True,396.60113975450344,528.9174568808472,10.811172224628287,-36.73624477451501,0.5
016242_0036_4953_REDUCED.fits,2460614.628912037,10.811095833509354,-36.73621481484089,True,396.4292348269474,528.9816355729259,10.811062831576757,-36.73623313268237,0.5
016242_0037_4953_REDUCED.fits,2460614.629050926,10.811020833459063,-36.73620370372233,True,396.83019910135647,528.7889343384978,10.810903128660998,-36.736242087359436,0.5
